MD-MVM Id,Nationellt övervakningsstations-ID,Övervakningsstation,Stationskoordinat N/X,Stationskoordinat E/Y,Län,Kommun,MS_CD C3,ProvId,Provdatum,Provtagningsår,Provtagningsmånad,Provtagningsdag,SeasonType,Season,Season priority,Season cleaning,Max provdjup (m),TOC (mg/l C),DOC (mg/l C),Tot-N_ps (µg/l N),Tot-N_TNb (µg/l N),Abs_F 254 (/5cm),Abs_F 365 (/5cm),Abs_F 420 (/5cm),Abs_F 436 (/m),Abs_OF 420 (/5cm),Turb_FNU (FNU),Kfyll (µg/l),pH,Kond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Syrgashalt (mg/l O2),Siktdjup (m),Siktdjup med kikare (m),Siktdjup utan kikare (m),Vattentemperatur (°C)
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,23144,2009-10-18,2009,10,18,1,4,1,0,0.5,20.5,,,619,,,0.331,,0.365,,1.7,6.64,3.92,0.133,0.244,0.072,0.09,0.011,0.063,0.06,0.0068,24,79,2,11,2.82,680,,,,1.5,,,6.1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,23145,2010-03-08,2010,3,8,1,1,2,0,0.5,21.9,,,809,,,0.403,,0.409,0.58,0.2,6.45,3.99,0.119,0.26,0.07,0.094,0.012,0.064,0.061,0.0068,97,146,5,10,3.96,680,,,,0.7,,,1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,23146,2010-04-29,2010,4,29,1,2,1,0,0.5,22.1,,,779,,,0.375,,0.434,1.6,1,6.45,3.67,0.105,0.217,0.062,0.083,0.011,0.06,0.052,0.0058,35,178,4,14,3.2,760,,,,1.2,,,7.3
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,23147,2010-08-15,2010,8,15,1,3,1,0,0.5,17.4,,,498,,,0.247,,,1.3,5.8,6.9,3.86,0.143,0.227,0.068,0.085,0.012,0.065,0.056,0.0068,12,37,4,13,2.83,430,,,,1.8,,,20.4
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,23148,2010-10-17,2010,10,17,1,4,1,0,0.5,15.8,,,565,,,0.24,,,1.4,1.7,6.84,3.99,0.152,0.235,0.067,0.092,0.012,0.064,0.057,0.0074,19,69,3,13,2.82,670,,,,1.6,,,7.2
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,23149,2011-02-20,2011,2,20,1,1,1,0,0.5,20.4,,,671,,,0.293,,,0.82,0.4,6.53,4.54,0.141,0.256,0.077,0.105,0.014,0.077,0.068,0.0084,13,138,3,11,3.36,690,,,,1,,,0
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,23150,2011-05-04,2011,5,4,1,2,2,0,0.5,19.4,,,787,,,0.29,,,1.2,3.7,6.45,3.93,0.133,0.23,0.07,0.09,0.013,0.071,0.057,0.0068,19,163,3,13,3.52,600,,,,1.7,,,9.4
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,278834,2011-08-14,2011,8,14,1,3,1,0,0.5,16.1,,,536,,,0.187,,,1.8,7.7,6.9,4.2,0.16,0.248,0.074,0.098,0.014,0.074,0.059,0.0074,4,9,3,14,2.38,510,,,,1.8,,,19
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,278833,2011-10-16,2011,10,16,1,4,1,0,0.5,18.5,,,617,,,0.237,,,2,1.7,6.75,4.34,0.148,0.254,0.078,0.095,0.014,0.074,0.061,0.0074,24,53,3,14,2.61,630,,,,1.7,,,8.3
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,278486,2012-02-24,2012,2,24,1,1,1,0,0.5,22.4,,,715,,,0.387,,,0.98,0.4,6.27,4.12,0.112,0.251,0.075,0.095,0.013,0.072,0.07,0.0068,44,113,2,10,3.66,730,,,,1.3,,,1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,278487,2012-04-22,2012,4,22,1,2,1,0,0.5,20.3,,,775,,,0.351,,,1.1,1.2,6.47,4.02,0.133,0.25,0.071,0.091,0.012,0.065,0.067,0.0063,37,116,3,15,3.65,710,,,,1.6,,,5.2
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,278488,2012-08-12,2012,8,12,1,3,1,0,0.5,21.8,,,698,,,0.409,,,1.1,12.3,6.56,3.84,0.121,0.248,0.072,0.09,0.013,0.052,0.06,0.0068,12,46,3,18,2.96,700,,,,,,,19.6
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,278485,2012-10-03,2012,10,3,1,4,1,0,0.5,24.3,,,813,,,0.407,,,1.7,2.2,6.41,3.83,0.123,0.247,0.076,0.09,0.013,0.048,0.06,0.0068,40,82,3,15,3.42,1000,,,,1.4,,,11.3
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,282446,2013-02-11,2013,2,11,1,1,1,0,0.5,28.2,,,871,6.02,1.397,0.563,8.8,,0.75,0.25,6.12,3.7,0.083,0.223,0.067,0.085,0.0123,0.043,0.058,0.0063,88,123,4,12,4.47,920,520,,,,,0.7,0.7
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,282586,2013-04-28,2013,4,28,1,2,1,0,0.5,23.5,,,951,4.888,1.125,0.458,7.2,,1.9,0.7,5.97,3.35,0.087,0.198,0.06,0.078,0.0137,0.039,0.048,0.0053,58,202,5,18,3.88,920,450,,,,,1.1,4.9
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,282847,2013-08-26,2013,8,26,1,3,1,0,0.5,18.6,,,678,3.808,0.798,0.302,4.64,,1.2,6,6.69,3.73,0.145,0.233,0.071,0.091,0.0152,0.05,0.054,0.0074,9,83,3,22,3.26,730,240,,,,,1.7,19.6
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,282932,2013-10-09,2013,10,9,1,4,1,0,0.5,18.3,,,599,3.508,0.812,0.314,4.88,,1.5,1.3,6.69,4.05,0.158,0.226,0.068,0.088,0.0147,0.051,0.055,0.0074,27,82,3,13,3.31,1100,230,,,,,1.5,10.5
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,283094,2014-03-09,2014,3,9,1,1,2,0,0.5,20,,,755,3.739,0.83,0.319,4.96,,1.2,0.7,6.27,4.02,0.109,0.236,0.075,0.096,0.0149,0.081,0.062,0.0063,16,205,3,12.1,3.8,820,360,,,,,1.3,3.2
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,283228,2014-04-23,2014,4,23,1,2,1,0,0.5,19.2,,,684,3.498,0.793,0.31,4.8,,1.1,1.9,6.65,4.16,0.107,0.233,0.07,0.092,0.0133,0.079,0.061,0.0063,11,179,3,10.7,3.8,670,360,,,,,1.3,10
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,283505,2014-08-17,2014,8,17,1,3,1,0,0.5,16.2,,,505,2.761,0.557,0.207,3.18,,1.2,12,6.89,4.27,0.158,0.256,0.075,0.1,0.0138,0.081,0.066,0.0074,6,1.5,1.5,14.9,2.7,450,160,,,,,,20.2
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,283609,2014-10-14,2014,10,14,1,4,1,0,0.5,14.7,,,503,2.74,0.579,0.219,3.38,,1.2,1.3,6.69,4.3,0.163,0.235,0.074,0.096,0.0148,0.082,0.066,0.0068,37,23,1.5,11,2.8,660,170,,,,,1.9,10.3
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,283738,2015-02-15,2015,2,15,1,1,1,0,0.5,19.7,,,652,3.838,0.867,0.331,5.12,,0.85,0.25,6.26,4.17,0.112,0.252,0.076,0.101,0.0134,0.083,0.072,0.0063,28,118,1.5,10.5,3.6,720,310,,,,,1,0.8
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,302158,2015-04-12,2015,4,12,1,2,1,0,0.5,19.1,,,673,3.807,0.834,0.325,5.06,,1.4,0.25,6.39,4.04,0.121,0.257,0.072,0.096,0.0133,0.073,0.067,0.0063,27,140,1.5,13.9,3.9,760,380,,,,,1.3,6.2
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,335094,2015-08-11,2015,8,11,1,3,1,0,0.5,17.9,,,598,3.592,0.771,0.297,4.6,,1.2,11,6.8,4.04,0.132,0.222,0.064,0.093,0.0121,0.071,0.066,0.0063,10,13,2,16.6,2.8,430,210,,,,,1.6,20.5
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,351872,2015-10-25,2015,10,25,1,4,1,0,0.5,16.4,,,581,3.204,0.696,0.268,4.16,,1.2,2,6.78,4.38,0.159,0.242,0.072,0.098,0.0135,0.072,0.067,0.0068,25,35,2,11.6,2.8,710,200,,,,,1.3,8.3
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,383137,2016-02-03,2016,2,3,1,1,1,0,0.1,18.3,,,844,3.489,0.8,0.308,4.78,,0.95,0.5,6.48,4.28,0.127,0.26,0.074,0.11,0.015,0.073,0.071,0.0068,39,255,2,11.1,3.3,770,350,,,,,1.3,1.5
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,478829,2016-04-27,2016,4,27,1,2,1,0,0.5,19.8,,,748,3.588,0.812,0.318,4.96,,1.2,2.2,6.52,4.11,0.138,0.25,0.067,0.1,0.013,0.06787424526,0.06562,0.0063,20,173,2,11.2,3.7,670,330,,10.75,,,1.5,7.7
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,524691,2016-08-17,2016,8,17,1,3,1,0,0.5,14.8,,,515,2.666,0.539,0.203,3.12,,1.3,4.6,6.94,4.46,0.169,0.26,0.07,0.1,0.013,0.07287112222,0.07,0.0063,11,18,0.5,10.9,2.5,450,150,,9.47,,,1.5,16.4
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,543891,2016-10-17,2016,10,17,1,4,1,0,0.5,14.1,,,590,2.63,0.529,0.197,3.04,,1.4,2.3,6.9,4.51,0.18,0.24,0.069,0.1,0.013,0.07495315428,0.07,0.0074,20,43,0.5,10,2.5,500,130,,10.33,,,1.9,8.7
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,607462,2017-02-07,2017,2,7,1,1,1,0,0.5,17.2,,,660,2.953,0.621,0.234,3.62,,0.84,1.8,6.59,4.9,0.183,0.29,0.08,0.12,0.015,0.08744534666,0.079,0.0074,7,169,0.5,12.4,3.1,590,210,,13.65,,,2.2,0.7
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,627823,2017-04-20,2017,4,20,1,2,1,0,0.5,16.4,,,614,2.972,0.621,0.24,3.74,,1.1,2.2,6.65,4.5,0.173,0.27,0.076,0.11,0.013,0.08119925047,0.07,0.0058,6,140,0.5,9.8,3.1,580,250,,11.6,,,1.9,5.6
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,688876,2017-08-17,2017,8,17,1,3,1,0,0.5,13.7,,,468,2.212,0.41,0.148,2.26,,0.93,6.3,6.99,4.85,0.208,0.27,0.075,0.11,0.013,0.08744534666,0.076,0.0068,6,1.5,0.5,10.5,2.2,270,85,,8.94,,,2.5,20.4
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,703876,2017-10-17,2017,10,17,1,4,1,0,0.5,15.7,,,541,2.862,0.556,0.213,3.3,,1.5,1.5,6.76,4.84,0.183,0.28,0.074,0.1,0.013,0.08744534666,0.076,0.0074,23,50,0.5,13.6,2.3,440,160,,10.11,,,1.7,10.1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,720435,2018-02-15,2018,2,15,1,1,1,0,0.5,24.6,,,863,4.799,1.066,0.422,6.54,,0.89,0.7,6.08,4.39,0.104,0.27,0.074,0.11,0.012,0.07911721841,0.079,0.0079,49,64,0.5,10.1,3.6,630,490,,11.71,,,1,0.5
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,730880,2018-04-24,2018,4,24,1,2,1,0,0.5,21.5,,,776,4.299,0.992,0.389,6.08,,1.3,1,6.02,4.12,0.117,0.24,0.066,0.096,0.012,0.06454299396,0.07,0.0053,40,108,0.5,13.5,3.6,720,490,,8.87,,,1.7,6.4
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,748705,2018-08-21,2018,8,21,1,3,1,0,0.5,17.7,,,578,3.141,0.633,0.236,3.64,,1.4,5.2,6.75,4.46,0.161,0.26,0.073,0.11,0.014,0.07078909015,0.073,0.0074,16,22,0.5,11.4,2.9,390,180,,8.05,,,1.5,18.1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,756803,2018-10-24,2018,10,24,1,4,1,0,0.5,16.4,,,521,2.985,0.598,0.223,3.46,,1.2,1.5,6.88,4.48,0.164,0.25,0.069,0.1,0.013,0.07078909015,0.073,0.0068,20,36,0.5,10.2,3,340,120,,10.81,,,1.6,8.7
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,770250,2019-02-12,2019,2,12,1,1,1,0,0.5,17.2,,,579,3.13,0.637,0.239,3.68,,1,0.7,6.61,4.58,0.155,0.27,0.074,0.11,0.013,0.07703518634,0.079,0.0063,12,115,0.5,8.7,3.5,370,180,,12.63,,,1.8,0.6
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,777127,2019-04-10,2019,4,10,1,2,1,0,0.5,20,,,674,3.664,0.787,0.304,4.72,,1.4,1.9,6.43,4.25,0.125,0.24,0.069,0.1,0.012,0.07287112222,0.07,0.0058,16,147,0.5,9.2,3.6,530,320,,11.18,,,1.6,3.2
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,789441,2019-08-15,2019,8,15,1,3,1,0,0.5,15.8,,,522,2.54,0.473,0.171,2.62,,1.2,4.7,6.85,4.49,0.169,0.25,0.072,0.11,0.013,0.07911721841,0.073,0.0074,11,7,0.5,11.8,2.4,290,110,,7.98,,,2.8,19.3
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,817236,2019-10-14,2019,10,14,1,4,1,0,0.5,13.9,,,473,2.446,0.476,0.176,2.72,,1.2,2,6.84,4.57,0.178,0.26,0.075,0.11,0.013,0.08119925047,0.073,0.0063,23,42,0.5,9.3,2.6,440,110,,9.56,,,,9.1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,830095,2020-02-11,2020,2,11,1,1,1,0,0.5,23.9,,,776,4.472,0.992,0.395,6.16,,1.4,0.7,6.48,4.07,0.106,0.25,0.072,0.11,0.011,0.07287112222,0.068,0.0068,26,98,0.5,12.4,3.5,600,410,,14.8,,,1.3,1.3
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,859263,2020-04-14,2020,4,14,1,2,1,0,0.5,21.5,,,742,4.397,0.906,0.403,6.28,,1.2,1.2,6.55,3.96,0.09,0.24,0.067,0.1,0.011,0.06870705809,0.068,0.0068,22,118,0.5,10.6,3.6,580,410,,13.5,,,1.3,5.6
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,892074,2020-08-11,2020,8,11,1,3,1,0,0.5,17,,,541,3.192,0.65,0.244,3.76,,1.1,6.1,6.98,4.36,0.15,0.27,0.074,0.12,0.012,0.07495315428,0.07,0.0074,8,16,0.5,13.1,2.9,340,190,,8.45,,2.1,,21.9
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,896015,2020-10-08,2020,10,8,1,4,1,0,0.5,17.6,,,561,2.978,0.594,0.226,3.5,,1.5,2.1,6.78,4.52,0.165,0.27,0.076,0.11,0.012,0.07911721841,0.07,0.0074,28,34,0.5,9.7,2.9,480,150,,9.75,,,0.6,13
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,940109,2021-02-11,2021,2,11,1,1,1,0,0.5,22.4,20.4,,765,4.267,0.939,0.361,5.6,,0.85,0.25,6.45,4.63,0.118,0.28,0.078,0.12,0.012,0.08744534666,0.076,0.0074,36,124,1,10.4,3.6,560,360,,14.39,,,,0.1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,968664,2021-04-08,2021,4,8,1,2,1,0,0.5,19.4,18.9,,733,4.028,0.907,0.357,5.56,,1.4,1.6,6.62,4.6,0.132,0.27,0.074,0.11,0.012,0.08119925047,0.07,0.0068,30,150,0.5,12.5,3.8,620,370,,11.53,,,0.8,5.5
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,1019578,2021-08-04,2021,8,4,1,3,1,0,0.5,18.5,18.4,,543,3.329,0.667,0.252,3.88,,1.5,14,6.99,4.7,0.168,0.29,0.08,0.12,0.011,0.07495315428,0.073,0.0074,8,2,0.5,13.9,2.8,390,180,,8.59,,,1.3,20
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,1024154,2021-10-25,2021,10,25,1,4,1,0,0.5,19.4,18.6,,576,3.578,0.771,0.297,4.64,,2.2,1.5,6.78,4.54,0.162,0.28,0.074,0.11,0.013,0.07495315428,0.07,0.0074,28,42,0.5,15.9,3.3,670,220,,10.79,,,1.2,7.1
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,1052462,2022-02-04,2022,2,4,1,1,1,0,0.5,23.9,,,767,4.689,1.018,0.405,6.32,,0.87,1.1,6.32,4.62,0.134,0.28,0.077,0.12,0.012,0.07287112222,0.076,0.0074,38,80,0.5,9.7,4.4,720,360,,13.02,,,,1.5
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,1059674,2022-04-25,2022,4,25,1,2,1,0,0.5,19.9,,,682,3.869,0.855,0.334,5.22,,1.3,2.7,6.27,4.42,0.175,0.29,0.076,0.11,0.012,0.06454299396,0.068,0.0068,29,114,0.5,11.8,3.8,760,320,,9.58,,,1.3,6.6
62,262836,Siggeforasjön,6650914,620487,Uppsala län,Uppsala,WA74960253,1084986,2022-08-09,2022,8,9,1,3,1,0,0.5,17.2,,,514,3.15,0.608,0.224,3.44,,1.2,3.9,6.85,4.54,0.188,0.28,0.076,0.11,0.012,0.06662502603,0.07,0.0079,6,4,0.5,10.8,2.8,350,130,,8.37,,,1.8,19.5
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23155,2001-02-12,2001,2,12,1,1,1,0,1,7.6,,578,,,,0.144,,0.175,,1.3,4.73,4.87,-0.025,0.1,0.062,0.157,0.014,0.149,0.168,0.004,116,156,2,5,1.85,810,,205,,,,,1.7
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23156,2001-04-09,2001,4,9,1,2,1,0,1,9.5,,577,,,,0.159,,0.27,,3.1,5.72,7.37,0,0.2,0.11,0.281,0.025,0.246,0.267,0.0068,144,161,3,14,2.68,1624,,250,,1.9,,,6.7
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23157,2001-08-14,2001,8,14,1,3,1,0,1,8.3,,294,,,,0.161,,0.207,,43.8,6.08,7.23,0.011,0.207,0.113,0.285,0.023,0.264,0.276,0.0068,17,4,2,20,2.68,1727,,135,,3.2,,,19.5
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23158,2001-10-15,2001,10,15,1,4,1,0,1,11.7,,436,,,,0.231,,0.343,,7,5.59,6.95,0.006,0.197,0.108,0.284,0.022,0.237,0.266,0.0074,30,9,4,13,2.34,2230,,195,,1.6,,,13.4
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23159,2002-02-11,2002,2,11,1,1,1,0,1,12.6,,774,,,,0.236,,0.34,,1.5,5.12,6.77,-0.013,0.176,0.094,0.25,0.024,0.222,0.247,0.0053,140,183,3,12,3.23,1745,,290,,1.7,,,4.8
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23160,2002-04-15,2002,4,15,1,2,1,0,1,11.6,,814,,,,0.182,,0.256,,5.8,5.11,6.89,-0.016,0.182,0.096,0.251,0.026,0.237,0.24,0.005,72,210,4,12,3.29,965,,330,,1.6,,,9.3
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23161,2002-08-13,2002,8,13,1,3,1,0,1,10.5,,577,,,,0.226,,0.283,,20,5.74,6.8,0.007,0.183,0.092,0.259,0.018,0.234,0.273,0.0058,45,5,4,19,3.14,2059,,180,,1.9,,,22.3
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23162,2002-10-21,2002,10,21,1,4,1,0,1,10,,475,,,,0.31,,0.376,,4.9,6,6.5,0.034,0.19,0.094,0.256,0.024,0.215,0.271,0.004,118,21,4,13,2.62,3710,,160,,1.9,,,6.5
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23163,2003-02-17,2003,2,17,1,1,1,0,1,8.4,,534,,,,0.248,,0.303,,2.2,5.34,6.94,0.005,0.189,0.101,0.256,0.025,0.272,0.25,0.003,133,125,4,9,3.51,2930,,200,,,,,1.6
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23164,2003-04-07,2003,4,7,1,2,1,0,1,8.5,,862,,,,0.199,,0.314,,3.1,5.68,7.41,0.02,0.208,0.107,0.286,0.026,0.281,0.249,0.004,187,151,4,13,2.75,1817,,145,,2,,,3.8
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23165,2003-08-12,2003,8,12,1,3,1,0,1,5.9,,497,,,,0.162,,0.214,,4.1,5.94,7.39,0.006,0.218,0.111,0.297,0.02,0.307,0.273,0.0058,17,13,4,13,1.51,1905,,126,,2.3,,,23.3
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23166,2003-10-20,2003,10,20,1,4,1,0,1,7.9,,513,,,,0.216,,0.257,,12.1,6.1,7.28,0.041,0.221,0.112,0.299,0.025,0.264,0.243,0.0068,17,3,3,11,1.23,2542,,93,,2.4,,,7.6
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23167,2004-02-10,2004,2,10,1,1,1,0,1,8.7,,513,,,,0.198,,0.239,,1.3,5.52,7.31,0.006,0.197,0.106,0.276,0.024,0.288,0.251,0.0058,140,133,4,6,2.45,2027,,,,,,,1.6
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23168,2004-04-14,2004,4,14,1,2,1,0,1,8.2,,1164,,,,0.129,,0.235,,7.5,5.59,7.37,0.005,0.209,0.105,0.278,0.026,0.291,0.249,0.0058,125,203,5,18,4.35,1469,,,,1.6,,,9.5
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23169,2004-08-16,2004,8,16,1,3,1,0,1,8.4,,407,,,,0.173,,0.2,,8.1,6.06,7.05,0.012,0.199,0.102,0.283,0.02,0.283,0.245,0.0058,19,5,4,16,2.81,1395,,,,1.8,,,20.7
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23170,2004-10-18,2004,10,18,1,4,1,0,1,7.8,,780,,,,0.266,,0.303,,4.4,5.89,7.05,0.018,0.196,0.102,0.287,0.025,0.271,0.246,0.0058,89,31,4,12,2.36,3065,,,,1.6,,,9.4
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23171,2005-02-14,2005,2,14,1,1,1,0,1,9.8,,468,,,,0.218,,0.315,,1.5,5.31,7.27,-0.008,0.205,0.106,0.3,0.026,0.269,0.255,0.0053,125,150,5,7,2.71,2330,,,,,,,3.1
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23172,2005-04-19,2005,4,19,1,2,1,0,1,9.6,,669,,,,0.13,,0.279,,1.5,5.33,7.19,-0.001,0.194,0.099,0.28,0.025,0.254,0.277,0.0063,137,248,6,10,2.82,1781,,,,1.6,,,8.9
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23173,2005-08-11,2005,8,11,1,3,1,0,0.5,7,,623,,,,0.129,,0.188,,22,5.97,6.83,0.011,0.192,0.098,0.286,0.021,0.259,0.273,0.0063,15,5,3,20,2.57,1405,,,,2.3,,,18.5
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23174,2005-10-19,2005,10,19,1,4,1,0,0.5,8.5,,789,,,,0.166,,0.277,,19.5,6,6.93,0.043,0.201,0.101,0.282,0.024,0.219,0.294,0.0068,8,106,4,15,2.12,2630,,,,2.2,,,8.5
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23175,2006-02-15,2006,2,15,1,1,1,0,0.5,10.4,,422,,,,0.219,,0.253,,,5.67,7.68,0.034,0.217,0.109,0.314,0.027,0.263,0.299,0.0068,130,109,5,9,1.72,2720,,,,,,,1.3
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23176,2006-04-19,2006,4,19,1,2,1,0,0.5,8.7,,888,,,,0.175,,0.298,,1.7,5.58,7.23,0.023,0.191,0.094,0.28,0.026,0.248,0.243,0.0063,296,301,7,10,3.64,2170,,,,2.1,,,6.4
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23177,2006-08-21,2006,8,21,1,3,1,0,0.5,7.8,,311,,,,0.104,,0.165,,46.4,6.07,7.01,0.017,0.208,0.102,0.289,0.026,0.266,0.262,0.0068,7,3,3,15,1.78,1130,,,,3,,,20.7
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23178,2006-10-19,2006,10,19,1,4,1,0,0.5,8.8,,574,,,,0.202,,0.31,,19.3,5.8,6.91,0.041,0.202,0.102,0.288,0.026,0.23,0.271,0.0068,25,4,3,12,2.01,2530,,,,2.1,,,12.7
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23179,2007-02-21,2007,2,21,1,1,1,0,0.5,13.5,,,786,,,0.266,,0.336,,,4.93,7.31,-0.026,0.146,0.082,0.252,0.027,0.224,0.293,0.005,110,238,8,8,3.84,1350,,,,,,,2.4
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23180,2007-04-18,2007,4,18,1,2,1,0,0.5,11.1,,,778,,,0.181,,0.286,,3.6,5.16,7.42,-0.008,0.198,0.091,0.282,0.03,0.24,0.263,0.0053,88,304,3,13,4.26,1300,,,,1.6,,,12
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23181,2007-08-20,2007,8,20,1,3,1,0,0.5,20.6,,,742,,,0.367,,0.558,,50.5,5.49,6.31,0.009,0.184,0.086,0.269,0.021,0.157,0.248,0.0063,11,1,5,11,4.1,3010,,,,1.1,,,19.7
63,260615,Bäen,6233634,461425,Skåne län,Kristianstad,WA93163816,23182,2007-10-16,2007,10,16,1,4,1,0,0.5,20,,,757,,,0.445,,0.624,,5.3,5.85,6.45,0.031,0.185,0.085,0.263,0.027,0.148,0.258,0.0068,121,17,4,6,4.34,3830,,,,0.8,,,10.4
