Date,"Total
vattenföring
[m³/s]","Total
stationskorrigerad
vattenföring
[m³/s]","Total
naturlig
vattenföring
[m³/s]","Lokal
vattenföring
[m³/s]","Vattendragstemperatur
[°C]",7-day Avg Total Vattenföring,30-day Avg Total Vattenföring,7-day Avg Lokal Vattenföring,30-day Avg Lokal Vattenföring,MD-MVM Id,Temp 1w avg,Temp 2w avg,Temp 4w avg,Temp 12w avg,Temp 52w avg,Precip 1w avg,Precip 2w avg,Precip 4w avg,Precip 12w avg,Precip 52w avg
2013-01-09,0.026,0.026,0.026,0.023,0,0.02557142857,0.02513333333,0.02885714286,0.01726666667,54,,,,,,,,,,
2013-01-10,0.026,0.026,0.026,0.022,0,0.02585714286,0.02493333333,0.02657142857,0.01753333333,54,,,,,,,,,,
2013-01-11,0.026,0.026,0.026,0.021,0,0.026,0.02476666667,0.02485714286,0.01776666667,54,,,,,,,,,,
2013-01-12,0.026,0.026,0.026,0.019,0,0.026,0.02463333333,0.02328571429,0.01796666667,54,,,,,,,,,,
2013-01-13,0.025,0.025,0.025,0.018,0,0.02585714286,0.02453333333,0.022,0.01813333333,54,,,,,,,,,,
2013-01-14,0.025,0.025,0.025,0.017,0,0.02571428571,0.0244,0.02071428571,0.0183,54,,,,,,,,,,
2013-01-15,0.025,0.025,0.025,0.016,0,0.02557142857,0.02426666667,0.01942857143,0.01843333333,54,,,,,,,,,,
2013-01-16,0.025,0.025,0.025,0.016,0,0.02542857143,0.02416666667,0.01842857143,0.01856666667,54,,,,,,,,,,
2013-01-17,0.025,0.025,0.025,0.015,0,0.02528571429,0.0241,0.01742857143,0.01866666667,54,,,,,,,,,,
2013-01-18,0.024,0.024,0.024,0.015,0,0.025,0.02403333333,0.01657142857,0.0188,54,,,,,,,,,,
2013-01-19,0.024,0.024,0.024,0.014,0,0.02471428571,0.024,0.01585714286,0.0189,54,,,,,,,,,,
2013-01-20,0.023,0.023,0.023,0.014,0,0.02442857143,0.02393333333,0.01528571429,0.01903333333,54,,,,,,,,,,
2013-01-21,0.022,0.022,0.022,0.013,0,0.024,0.02386666667,0.01471428571,0.01913333333,54,,,,,,,,,,
2013-01-22,0.022,0.022,0.022,0.013,0,0.02357142857,0.0238,0.01428571429,0.01923333333,54,,,,,,,,,,
2013-01-23,0.021,0.021,0.021,0.012,0,0.023,0.02373333333,0.01371428571,0.01933333333,54,,,,,,,,,,
2013-01-24,0.021,0.021,0.021,0.012,0,0.02242857143,0.02366666667,0.01328571429,0.01943333333,54,,,,,,,,,,
2013-01-25,0.02,0.02,0.02,0.011,0,0.02185714286,0.0236,0.01271428571,0.0195,54,,,,,,,,,,
2013-01-26,0.02,0.02,0.02,0.011,0,0.02128571429,0.02356666667,0.01228571429,0.01956666667,54,,,,,,,,,,
2013-01-27,0.02,0.02,0.02,0.011,0,0.02085714286,0.02353333333,0.01185714286,0.01966666667,54,,,,,,,,,,
2013-01-28,0.019,0.019,0.019,0.01,0,0.02042857143,0.02346666667,0.01142857143,0.01973333333,54,,,,,,,,,,
2013-01-29,0.019,0.019,0.019,0.012,0,0.02,0.02343333333,0.01128571429,0.01983333333,54,,,,,,,,,,
2013-01-30,0.019,0.019,0.019,0.015,0,0.01971428571,0.02336666667,0.01171428571,0.01963333333,54,,,,,,,,,,
2013-01-31,0.02,0.02,0.02,0.024,0,0.01957142857,0.0233,0.01342857143,0.0192,54,,,,,,,,,,
2013-02-01,0.02,0.02,0.02,0.022,0,0.01957142857,0.0232,0.015,0.0185,54,,,,,,,,,,
2013-02-02,0.02,0.02,0.02,0.021,0,0.01957142857,0.02306666667,0.01642857143,0.01793333333,54,,,,,,,,,,
2013-02-03,0.02,0.02,0.02,0.02,0,0.01957142857,0.0229,0.01771428571,0.0175,54,,,,,,,,,,
2013-02-04,0.02,0.02,0.02,0.018,0,0.01971428571,0.0227,0.01885714286,0.0171,54,,,,,,,,,,
2013-02-05,0.021,0.021,0.021,0.017,0,0.02,0.02253333333,0.01957142857,0.01676666667,54,,,,,,,,,,
2013-02-06,0.022,0.022,0.022,0.019,0,0.02042857143,0.0224,0.02014285714,0.01653333333,54,,,,,,,,,,
2013-02-07,0.022,0.022,0.022,0.018,0,0.02071428571,0.02226666667,0.01928571429,0.0163,54,,,,,,,,,,
2013-02-08,0.022,0.022,0.022,0.017,0,0.021,0.02213333333,0.01857142857,0.0161,54,,,,,,,,,,
2013-02-09,0.022,0.022,0.022,0.016,0,0.02128571429,0.022,0.01785714286,0.0159,54,,,,,,,,,,
2013-02-10,0.022,0.022,0.022,0.015,0,0.02157142857,0.02186666667,0.01714285714,0.0157,54,,,,,,,,,,
2013-02-11,0.023,0.023,0.023,0.014,0,0.022,0.02176666667,0.01657142857,0.01553333333,54,,,,,,,,,,
2013-02-12,0.023,0.023,0.023,0.013,0,0.02228571429,0.0217,0.016,0.01536666667,54,,,,,,,,,,
2013-02-13,0.023,0.023,0.023,0.013,0,0.02242857143,0.02163333333,0.01514285714,0.01523333333,54,,,,,,,,,,
2013-02-14,0.023,0.023,0.023,0.012,0,0.02257142857,0.02156666667,0.01428571429,0.0151,54,,,,,,,,,,
2013-02-15,0.022,0.022,0.022,0.012,0,0.02257142857,0.02146666667,0.01357142857,0.01496666667,54,,,,,,,,,,
2013-02-16,0.022,0.022,0.022,0.012,0,0.02257142857,0.02136666667,0.013,0.01486666667,54,,,,,,,,,,
2013-02-17,0.021,0.021,0.021,0.011,0,0.02242857143,0.02126666667,0.01242857143,0.01473333333,54,,,,,,,,,,
2013-02-18,0.02,0.02,0.02,0.011,0,0.022,0.02113333333,0.012,0.01463333333,54,,,,,,,,,,
2013-02-19,0.02,0.02,0.02,0.01,0,0.02157142857,0.02103333333,0.01157142857,0.0145,54,,,,,,,,,,
2013-02-20,0.019,0.019,0.019,0.01,0,0.021,0.02093333333,0.01114285714,0.0144,54,,,,,,,,,,
2013-02-21,0.019,0.019,0.019,0.01,0,0.02042857143,0.02083333333,0.01085714286,0.0143,54,,,,,,,,,,
2013-02-22,0.018,0.018,0.018,0.009,0,0.01985714286,0.02073333333,0.01042857143,0.0142,54,,,,,,,,,,
2013-02-23,0.018,0.018,0.018,0.009,0,0.01928571429,0.02063333333,0.01,0.0141,54,,,,,,,,,,
2013-02-24,0.017,0.017,0.017,0.009,0,0.01871428571,0.02053333333,0.009714285714,0.01403333333,54,,,,,,,,,,
2013-02-25,0.017,0.017,0.017,0.008,0,0.01828571429,0.02043333333,0.009285714286,0.01393333333,54,-4.742857143,-3.428571429,-3.725,-5.757142857,5.293406593,,,,,
2013-02-26,0.016,0.016,0.016,0.008,0,0.01771428571,0.0203,0.009,0.01383333333,54,,,,,,,,,,
2013-02-27,0.016,0.016,0.016,0.008,0,0.01728571429,0.0202,0.008714285714,0.01376666667,54,,,,,,,,,,
2013-02-28,0.016,0.016,0.016,0.011,0,0.01685714286,0.0201,0.008857142857,0.01373333333,54,,,,,,,,,,
2013-03-01,0.016,0.016,0.016,0.015,0,0.01657142857,0.02,0.009714285714,0.01373333333,54,,,,,,,,,,
2013-03-02,0.016,0.016,0.016,0.02,0,0.01628571429,0.01986666667,0.01128571429,0.0136,54,,,,,,,,,,
2013-03-03,0.016,0.016,0.016,0.022,0,0.01614285714,0.01973333333,0.01314285714,0.0136,54,,,,,,,,,,
2013-03-04,0.017,0.017,0.017,0.021,0,0.01614285714,0.01963333333,0.015,0.0136,54,,,,,,,,,,
2013-03-05,0.017,0.017,0.017,0.024,0,0.01628571429,0.01953333333,0.01728571429,0.01373333333,54,,,,,,,,,,
2013-03-06,0.017,0.017,0.017,0.022,0,0.01642857143,0.01943333333,0.01928571429,0.01386666667,54,,,,,,,,,,
2013-03-07,0.017,0.017,0.017,0.021,0,0.01657142857,0.0193,0.02071428571,0.014,54,,,,,,,,,,
2013-03-08,0.018,0.018,0.018,0.019,0,0.01685714286,0.01916666667,0.02128571429,0.014,54,,,,,,,,,,
2013-03-09,0.018,0.018,0.018,0.018,0,0.01714285714,0.01903333333,0.021,0.014,54,,,,,,,,,,
2013-03-10,0.018,0.018,0.018,0.017,0,0.01742857143,0.0189,0.02028571429,0.014,54,,,,,,,,,,
2013-03-11,0.018,0.018,0.018,0.016,0,0.01757142857,0.01876666667,0.01957142857,0.014,54,,,,,,,,,,
2013-03-12,0.018,0.018,0.018,0.015,0,0.01771428571,0.01863333333,0.01828571429,0.014,54,,,,,,,,,,
2013-03-13,0.017,0.017,0.017,0.014,0,0.01771428571,0.01843333333,0.01714285714,0.014,54,,,,,,,,,,
2013-03-14,0.017,0.017,0.017,0.013,0,0.01771428571,0.01823333333,0.016,0.014,54,,,,,,,,,,
2013-03-15,0.017,0.017,0.017,0.013,0,0.01757142857,0.01803333333,0.01514285714,0.014,54,,,,,,,,,,
2013-03-16,0.017,0.017,0.017,0.012,0,0.01742857143,0.01783333333,0.01428571429,0.014,54,,,,,,,,,,
2013-03-17,0.017,0.017,0.017,0.012,0,0.01728571429,0.01766666667,0.01357142857,0.014,54,,,,,,,,,,
2013-03-18,0.016,0.016,0.016,0.011,0,0.017,0.01746666667,0.01285714286,0.01396666667,54,,,,,,,,,,
2013-03-19,0.016,0.016,0.016,0.011,0,0.01671428571,0.0173,0.01228571429,0.01396666667,54,,,,,,,,,,
2013-03-20,0.016,0.016,0.016,0.011,0,0.01657142857,0.01716666667,0.01185714286,0.01396666667,54,,,,,,,,,,
2013-03-21,0.016,0.016,0.016,0.01,0,0.01642857143,0.01703333333,0.01142857143,0.01396666667,54,,,,,,,,,,
2013-03-22,0.015,0.015,0.015,0.01,0,0.01614285714,0.0169,0.011,0.01396666667,54,,,,,,,,,,
2013-03-23,0.015,0.015,0.015,0.009,0,0.01585714286,0.01676666667,0.01057142857,0.01393333333,54,,,,,,,,,,
2013-03-24,0.015,0.015,0.015,0.009,0,0.01557142857,0.01666666667,0.01014285714,0.01393333333,54,,,,,,,,,,
2013-03-25,0.014,0.014,0.014,0.009,0,0.01528571429,0.01653333333,0.009857142857,0.01393333333,54,,,,,,,,,,
2013-03-26,0.014,0.014,0.014,0.009,0,0.015,0.01643333333,0.009571428571,0.01393333333,54,,,,,,,,,,
2013-03-27,0.014,0.014,0.014,0.008,0,0.01471428571,0.01633333333,0.009142857143,0.01393333333,54,,,,,,,,,,
2013-03-28,0.014,0.014,0.014,0.008,0,0.01442857143,0.01626666667,0.008857142857,0.01393333333,54,,,,,,,,,,
2013-03-29,0.013,0.013,0.013,0.008,0,0.01414285714,0.01616666667,0.008571428571,0.01393333333,54,,,,,,,,,,
2013-03-30,0.013,0.013,0.013,0.007,0,0.01385714286,0.01606666667,0.008285714286,0.0138,54,,,,,,,,,,
2013-03-31,0.013,0.013,0.013,0.007,0,0.01357142857,0.01596666667,0.008,0.01353333333,54,,,,,,,,,,
2013-04-01,0.012,0.012,0.012,0.007,0,0.01328571429,0.01583333333,0.007714285714,0.0131,54,,,,,,,,,,
2013-04-02,0.012,0.012,0.012,0.007,0,0.013,0.0157,0.007428571429,0.0126,54,,,,,,,,,,
2013-04-03,0.012,0.012,0.012,0.006,0,0.01271428571,0.01553333333,0.007142857143,0.0121,54,,,,,,,,,,
2013-04-04,0.012,0.012,0.012,0.01,0,0.01242857143,0.01536666667,0.007428571429,0.01163333333,54,,,,,,,,,,
2013-04-05,0.012,0.012,0.012,0.014,0,0.01228571429,0.0152,0.008285714286,0.01136666667,54,,,,,,,,,,
2013-04-06,0.012,0.012,0.012,0.013,0,0.01214285714,0.01503333333,0.009142857143,0.0111,54,,,,,,,,,,
2013-04-07,0.012,0.012,0.012,0.013,0,0.012,0.01483333333,0.01,0.0109,54,,,,,,,,,,
2013-04-08,0.012,0.012,0.012,0.012,0,0.012,0.01463333333,0.01071428571,0.0107,54,,,,,,,,,,
2013-04-09,0.012,0.012,0.012,0.012,0,0.012,0.01443333333,0.01142857143,0.01053333333,54,,,,,,,,,,
2013-04-10,0.012,0.012,0.012,0.011,0,0.012,0.01423333333,0.01214285714,0.01036666667,54,,,,,,,,,,
2013-04-11,0.012,0.012,0.012,0.011,0,0.012,0.01403333333,0.01228571429,0.01023333333,54,,,,,,,,,,
2013-04-12,0.012,0.012,0.012,0.01,0,0.012,0.01386666667,0.01171428571,0.0101,54,,,,,,,,,,
2013-04-13,0.013,0.013,0.013,0.017,0,0.01214285714,0.01373333333,0.01228571429,0.01023333333,54,,,,,,,,,,
2013-04-14,0.014,0.014,0.014,0.037,0,0.01242857143,0.01363333333,0.01571428571,0.01103333333,54,,,,,,,,,,
2013-04-15,0.017,0.017,0.017,0.082,0,0.01314285714,0.01363333333,0.02571428571,0.01336666667,54,,,,,,,,,,
2013-04-16,0.024,0.024,0.024,0.177,0,0.01485714286,0.01386666667,0.04928571429,0.01886666667,54,,,,,,,,,,
2013-04-17,0.038,0.038,0.038,0.262,0,0.01857142857,0.0146,0.08514285714,0.02723333333,54,,,,,,,,,,
2013-04-18,0.063,0.063,0.063,0.327,0,0.02585714286,0.01616666667,0.1302857143,0.03776666667,54,,,,,,,,,,
2013-04-19,0.095,0.095,0.095,0.315,0,0.03771428571,0.0188,0.1738571429,0.0479,54,,,,,,,,,,
2013-04-20,0.121,0.121,0.121,0.259,0,0.05314285714,0.0223,0.2084285714,0.0562,54,,,,,,,,,,
2013-04-21,0.138,0.138,0.138,0.208,0.1,0.07085714286,0.0264,0.2328571429,0.0628,54,,,,,,,,,,
2013-04-22,0.146,0.146,0.146,0.169,1.3,0.08928571429,0.03076666667,0.2452857143,0.06813333333,54,,,,,,,,,,
2013-04-23,0.147,0.147,0.147,0.142,2.6,0.1068571429,0.03516666667,0.2402857143,0.07256666667,54,,,,,,,,,,
2013-04-24,0.144,0.144,0.144,0.116,3.8,0.122,0.0395,0.2194285714,0.07613333333,54,,,,,,,,,,
2013-04-25,0.137,0.137,0.137,0.09,5,0.1325714286,0.0436,0.1855714286,0.07883333333,54,,,,,,,,,,
2013-04-26,0.128,0.128,0.128,0.07,5.7,0.1372857143,0.0474,0.1505714286,0.0809,54,,,,,,,,,,
2013-04-27,0.118,0.118,0.118,0.054,6.3,0.1368571429,0.05086666667,0.1212857143,0.08243333333,54,,,,,,,,,,
2013-04-28,0.108,0.108,0.108,0.043,6.8,0.1325714286,0.05403333333,0.09771428571,0.0836,54,,,,,,,,,,
2013-04-29,0.099,0.099,0.099,0.038,7.2,0.1258571429,0.0569,0.079,0.08463333333,54,,,,,,,,,,
2013-04-30,0.091,0.091,0.091,0.036,7.7,0.1178571429,0.0595,0.06385714286,0.0856,54,,,,,,,,,,
2013-05-01,0.083,0.083,0.083,0.032,8.1,0.1091428571,0.06186666667,0.05185714286,0.08643333333,54,,,,,,,,,,
2013-05-02,0.076,0.076,0.076,0.027,8.5,0.1004285714,0.064,0.04285714286,0.0871,54,,,,,,,,,,
2013-05-03,0.07,0.07,0.07,0.024,8.5,0.09214285714,0.06593333333,0.03628571429,0.0877,54,,,,,,,,,,
2013-05-04,0.064,0.064,0.064,0.021,9.1,0.08442857143,0.06766666667,0.03157142857,0.08806666667,54,,,,,,,,,,
2013-05-05,0.059,0.059,0.059,0.018,10,0.07742857143,0.06923333333,0.028,0.0882,54,7.757142857,7.392857143,5.878571429,-0.2464285714,4.642857143,,,,,
2013-05-06,0.054,0.054,0.054,0.017,10.9,0.071,0.07063333333,0.025,0.08833333333,54,,,,,,,,,,
2013-05-07,0.049,0.049,0.049,0.015,12.2,0.065,0.07186666667,0.022,0.0884,54,,,,,,,,,,
2013-05-08,0.048,0.048,0.048,0.02,12.9,0.06,0.07306666667,0.02028571429,0.08866666667,54,,,,,,,,,,
2013-05-09,0.047,0.047,0.047,0.025,13.6,0.05585714286,0.07423333333,0.02,0.0891,54,,,,,,,,,,
2013-05-10,0.044,0.044,0.044,0.019,14.2,0.05214285714,0.0753,0.01928571429,0.08936666667,54,,,,,,,,,,
2013-05-11,0.041,0.041,0.041,0.017,14.4,0.04885714286,0.07626666667,0.01871428571,0.08956666667,54,,,,,,,,,,
2013-05-12,0.038,0.038,0.038,0.015,14.3,0.04585714286,0.07713333333,0.01828571429,0.08973333333,54,,,,,,,,,,
2013-05-13,0.036,0.036,0.036,0.014,14.2,0.04328571429,0.0779,0.01785714286,0.08963333333,54,,,,,,,,,,
2013-05-14,0.034,0.034,0.034,0.013,13.8,0.04114285714,0.07856666667,0.01757142857,0.08883333333,54,,,,,,,,,,
2013-05-15,0.031,0.031,0.031,0.011,13.7,0.03871428571,0.07903333333,0.01628571429,0.08646666667,54,,,,,,,,,,
2013-05-16,0.029,0.029,0.029,0.011,14.5,0.03614285714,0.0792,0.01428571429,0.08093333333,54,,,,,,,,,,
2013-05-17,0.027,0.027,0.027,0.01,15.3,0.03371428571,0.07883333333,0.013,0.07253333333,54,,,,,,,,,,
2013-05-18,0.025,0.025,0.025,0.008,16.2,0.03142857143,0.07756666667,0.01171428571,0.0619,54,,,,,,,,,,
2013-05-19,0.023,0.023,0.023,0.007,16.9,0.02928571429,0.07516666667,0.01057142857,0.05163333333,54,,,,,,,,,,
2013-05-20,0.021,0.021,0.021,0.006,17.5,0.02714285714,0.07183333333,0.009428571429,0.0432,54,,,,,,,,,,
2013-05-21,0.02,0.02,0.02,0.006,17.6,0.02514285714,0.0679,0.008428571429,0.03646666667,54,,,,,,,,,,
2013-05-22,0.02,0.02,0.02,0.005,17.3,0.02357142857,0.0637,0.007571428571,0.031,54,,,,,,,,,,
2013-05-23,0.019,0.019,0.019,0.004,17,0.02214285714,0.05943333333,0.006571428571,0.0264,54,,,,,,,,,,
2013-05-24,0.018,0.018,0.018,0.004,17.2,0.02085714286,0.05523333333,0.005714285714,0.02266666667,54,,,,,,,,,,
2013-05-25,0.016,0.016,0.016,0.004,17.6,0.01957142857,0.0512,0.005142857143,0.0198,54,,,,,,,,,,
2013-05-26,0.015,0.015,0.015,0.004,18,0.01842857143,0.04743333333,0.004714285714,0.0176,54,,,,,,,,,,
2013-05-27,0.014,0.014,0.014,0.003,17.8,0.01742857143,0.04396666667,0.004285714286,0.0159,54,,,,,,,,,,
2013-05-28,0.013,0.013,0.013,0.003,18.3,0.01642857143,0.0408,0.003857142857,0.01456666667,54,,,,,,,,,,
2013-05-29,0.012,0.012,0.012,0.003,18.6,0.01528571429,0.0379,0.003571428571,0.0134,54,,,,,,,,,,
2013-05-30,0.011,0.011,0.011,0.003,19.4,0.01414285714,0.03523333333,0.003428571429,0.0123,54,,,,,,,,,,
2013-05-31,0.01,0.01,0.01,0.003,20,0.013,0.0328,0.003285714286,0.01133333333,54,,,,,,,,,,
2013-06-01,0.009,0.009,0.009,0.003,20.3,0.012,0.03056666667,0.003142857143,0.01053333333,54,,,,,,,,,,
2013-06-02,0.008,0.008,0.008,0.003,20.4,0.011,0.0285,0.003,0.009833333333,54,,,,,,,,,,
2013-06-03,0.008,0.008,0.008,0.003,20.1,0.01014285714,0.02663333333,0.003,0.009233333333,54,,,,,,,,,,
2013-06-04,0.007,0.007,0.007,0.003,18.7,0.009285714286,0.0249,0.003,0.008733333333,54,,,,,,,,,,
2013-06-05,0.007,0.007,0.007,0.003,18.4,0.008571428571,0.02333333333,0.003,0.008266666667,54,,,,,,,,,,
2013-06-06,0.006,0.006,0.006,0.003,18.8,0.007857142857,0.0219,0.003,0.007866666667,54,,,,,,,,,,
2013-06-07,0.006,0.006,0.006,0.003,19.1,0.007285714286,0.0205,0.003,0.0073,54,,,,,,,,,,
2013-06-08,0.005,0.005,0.005,0.002,19.1,0.006714285714,0.0191,0.002857142857,0.006533333333,54,,,,,,,,,,
2013-06-09,0.005,0.005,0.005,0.003,18.5,0.006285714286,0.0178,0.002857142857,0.006,54,,,,,,,,,,
2013-06-10,0.005,0.005,0.005,0.002,18.2,0.005857142857,0.0166,0.002714285714,0.0055,54,,,,,,,,,,
2013-06-11,0.005,0.005,0.005,0.002,18.2,0.005571428571,0.0155,0.002571428571,0.005066666667,54,,,,,,,,,,
2013-06-12,0.004,0.004,0.004,0.002,18.3,0.005142857143,0.01443333333,0.002428571429,0.004666666667,54,,,,,,,,,,
2013-06-13,0.005,0.005,0.005,0.009,18.1,0.005,0.01346666667,0.003285714286,0.004533333333,54,,,,,,,,,,
2013-06-14,0.006,0.006,0.006,0.004,18.2,0.005,0.01263333333,0.003428571429,0.0043,54,,,,,,,,,,
2013-06-15,0.006,0.006,0.006,0.003,18.2,0.005142857143,0.01186666667,0.003571428571,0.004033333333,54,,,,,,,,,,
2013-06-16,0.005,0.005,0.005,0.003,18,0.005142857143,0.01113333333,0.003571428571,0.0038,54,,,,,,,,,,
2013-06-17,0.005,0.005,0.005,0.005,18.4,0.005142857143,0.01046666667,0.004,0.0037,54,,,,,,,,,,
2013-06-18,0.005,0.005,0.005,0.003,18.3,0.005142857143,0.009866666667,0.004142857143,0.003566666667,54,,,,,,,,,,
2013-06-19,0.006,0.006,0.006,0.005,18.9,0.005428571429,0.009366666667,0.004571428571,0.003533333333,54,,,,,,,,,,
2013-06-20,0.006,0.006,0.006,0.004,19.4,0.005571428571,0.0089,0.003857142857,0.003466666667,54,,,,,,,,,,
2013-06-21,0.005,0.005,0.005,0.005,19.7,0.005428571429,0.0084,0.004,0.003466666667,54,,,,,,,,,,
2013-06-22,0.005,0.005,0.005,0.004,19.9,0.005285714286,0.007933333333,0.004142857143,0.003466666667,54,,,,,,,,,,
2013-06-23,0.005,0.005,0.005,0.004,20.2,0.005285714286,0.0075,0.004285714286,0.003466666667,54,,,,,,,,,,
2013-06-24,0.005,0.005,0.005,0.004,20.5,0.005285714286,0.007133333333,0.004142857143,0.003466666667,54,,,,,,,,,,
2013-06-25,0.005,0.005,0.005,0.004,20.7,0.005285714286,0.0068,0.004285714286,0.003466666667,54,,,,,,,,,,
2013-06-26,0.005,0.005,0.005,0.006,20.1,0.005142857143,0.0065,0.004428571429,0.003566666667,54,,,,,,,,,,
2013-06-27,0.005,0.005,0.005,0.004,20.4,0.005,0.006233333333,0.004428571429,0.0036,54,,,,,,,,,,
2013-06-28,0.005,0.005,0.005,0.004,20.5,0.005,0.006,0.004285714286,0.003633333333,54,,,,,,,,,,
2013-06-29,0.004,0.004,0.004,0.004,20.2,0.004857142857,0.005766666667,0.004285714286,0.003666666667,54,,,,,,,,,,
2013-06-30,0.004,0.004,0.004,0.003,20.1,0.004714285714,0.005566666667,0.004142857143,0.003666666667,54,,,,,,,,,,
2013-07-01,0.004,0.004,0.004,0.003,20.3,0.004571428571,0.0054,0.004,0.003666666667,54,,,,,,,,,,
2013-07-02,0.003,0.003,0.003,0.003,20.1,0.004285714286,0.005233333333,0.003857142857,0.003666666667,54,,,,,,,,,,
2013-07-03,0.003,0.003,0.003,0.003,19.9,0.004,0.005066666667,0.003428571429,0.003666666667,54,,,,,,,,,,
2013-07-04,0.003,0.003,0.003,0.003,19.8,0.003714285714,0.004933333333,0.003285714286,0.003666666667,54,,,,,,,,,,
2013-07-05,0.003,0.003,0.003,0.003,20.1,0.003428571429,0.0048,0.003142857143,0.003666666667,54,,,,,,,,,,
2013-07-06,0.003,0.003,0.003,0.003,20.4,0.003285714286,0.0047,0.003,0.003666666667,54,,,,,,,,,,
2013-07-07,0.002,0.002,0.002,0.003,21.2,0.003,0.004566666667,0.003,0.003666666667,54,,,,,,,,,,
2013-07-08,0.002,0.002,0.002,0.002,21.4,0.002714285714,0.004466666667,0.002857142857,0.003666666667,54,,,,,,,,,,
2013-07-09,0.002,0.002,0.002,0.002,21.6,0.002571428571,0.004366666667,0.002714285714,0.003633333333,54,,,,,,,,,,
2013-07-10,0.002,0.002,0.002,0.002,21,0.002428571429,0.004266666667,0.002571428571,0.003633333333,54,,,,,,,,,,
2013-07-11,0.001,0.001,0.001,0.002,20.5,0.002142857143,0.004133333333,0.002428571429,0.003633333333,54,,,,,,,,,,
2013-07-12,0.001,0.001,0.001,0.002,20.6,0.001857142857,0.004033333333,0.002285714286,0.003633333333,54,,,,,,,,,,
2013-07-13,0.001,0.001,0.001,0.004,21.3,0.001571428571,0.0039,0.002428571429,0.003466666667,54,,,,,,,,,,
2013-07-14,0.001,0.001,0.001,0.002,20.6,0.001428571429,0.003733333333,0.002285714286,0.0034,54,,,,,,,,,,
2013-07-15,0.001,0.001,0.001,0.002,20.6,0.001285714286,0.003566666667,0.002285714286,0.003366666667,54,,,,,,,,,,
2013-07-16,0.001,0.001,0.001,0.002,20.4,0.001142857143,0.003433333333,0.002285714286,0.003333333333,54,,,,,,,,,,
2013-07-17,0.001,0.001,0.001,0.002,20.8,0.001,0.0033,0.002285714286,0.003233333333,54,,,,,,,,,,
2013-07-18,0.001,0.001,0.001,0.002,21.2,0.001,0.003166666667,0.002285714286,0.0032,54,,,,,,,,,,
2013-07-19,0,0,0,0.002,20.7,0.0008571428571,0.002966666667,0.002285714286,0.0031,54,,,,,,,,,,
2013-07-20,0,0,0,0.002,20.9,0.0007142857143,0.002766666667,0.002,0.003033333333,54,,,,,,,,,,
2013-07-21,0,0,0,0.002,21.1,0.0005714285714,0.0026,0.002,0.002933333333,54,,,,,,,,,,
2013-07-22,0,0,0,0.002,20.6,0.0004285714286,0.002433333333,0.002,0.002866666667,54,,,,,,,,,,
2013-07-23,0,0,0,0.002,20.4,0.0002857142857,0.002266666667,0.002,0.0028,54,,,,,,,,,,
2013-07-24,0,0,0,0.002,20.9,0.0001428571429,0.0021,0.002,0.002733333333,54,,,,,,,,,,
2013-07-25,0,0,0,0.001,21.5,0,0.001933333333,0.001857142857,0.002633333333,54,,,,,,,,,,
2013-07-26,0,0,0,0.001,22,0,0.001766666667,0.001714285714,0.002466666667,54,,,,,,,,,,
2013-07-27,0,0,0,0.001,,0,0.0016,0.001571428571,0.002366666667,54,,,,,,,,,,
2013-07-28,0,0,0,0.002,,0,0.001433333333,0.001571428571,0.0023,54,,,,,,,,,,
2013-07-29,0,0,0,0.001,,0,0.0013,0.001428571429,0.0022,54,,,,,,,,,,
2013-07-30,0,0,0,0.006,,0,0.001166666667,0.002,0.0023,54,,,,,,,,,,
2013-07-31,0,0,0,0.002,22,0,0.001033333333,0.002,0.002266666667,54,,,,,,,,,,
2013-08-01,0,0,0,0.002,21.7,0,0.0009333333333,0.002142857143,0.002233333333,54,,,,,,,,,,
2013-08-02,0,0,0,0.001,,0,0.0008333333333,0.002142857143,0.002166666667,54,,,,,,,,,,
2013-08-03,0,0,0,0.001,,0,0.0007333333333,0.002142857143,0.0021,54,,,,,,,,,,
2013-08-04,0,0,0,0.001,,0,0.0006333333333,0.002,0.002033333333,54,,,,,,,,,,
2013-08-05,0,0,0,0.001,,0,0.0005333333333,0.002,0.001966666667,54,,,,,,,,,,
2013-08-06,0,0,0,0.003,,0,0.0004666666667,0.001571428571,0.001966666667,54,,,,,,,,,,
2013-08-07,0,0,0,0.001,,0,0.0004,0.001428571429,0.001933333333,54,,,,,,,,,,
2013-08-08,0,0,0,0.011,,0,0.0003333333333,0.002714285714,0.002233333333,54,,,,,,,,,,
2013-08-09,0,0,0,0.003,21.1,0,0.0002666666667,0.003,0.002266666667,54,,,,,,,,,,
2013-08-10,0,0,0,0.003,20.6,0,0.0002333333333,0.003285714286,0.0023,54,18.25714286,18.75,18.43214286,16.87261905,5.270054945,,,,,
2013-08-11,0,0,0,0.004,20.1,0,0.0002,0.003714285714,0.002366666667,54,,,,,,,,,,
2013-08-12,0,0,0,0.004,19.7,0,0.0001666666667,0.004142857143,0.002366666667,54,,,,,,,,,,
2013-08-13,0,0,0,0.004,19.1,0,0.0001333333333,0.004285714286,0.002433333333,54,,,,,,,,,,
2013-08-14,0,0,0,0.004,18.5,0,0.0001,0.004714285714,0.0025,54,,,,,,,,,,
2013-08-15,0,0,0,0.003,18.2,0,6.67E-05,0.003571428571,0.002533333333,54,,,,,,,,,,
